frame_id,timestamp,detected_objects,predicted_zone,ground_truth_zone,alert_triggered,correct_detection,latency_ms,fps
1268,2026-03-29 22:26:18.624,person-CRITICAL,CRITICAL,SAFE,True,False,66.8,32.65
1269,2026-03-29 22:26:18.654,person-CRITICAL,CRITICAL,SAFE,True,False,58.76,34.61
1270,2026-03-29 22:26:18.683,person-CRITICAL,CRITICAL,SAFE,True,False,70.74,35.31
1271,2026-03-29 22:26:18.714,person-CRITICAL,CRITICAL,SAFE,True,False,53.24,34.02
1272,2026-03-29 22:26:18.747,person-CRITICAL,CRITICAL,SAFE,True,False,69.86,31.37
1273,2026-03-29 22:26:18.779,person-CRITICAL,CRITICAL,SAFE,True,False,71.52,31.41
1274,2026-03-29 22:26:18.813,person-CRITICAL,CRITICAL,SAFE,True,False,63.8,30.5
1275,2026-03-29 22:26:18.847,person-CRITICAL,CRITICAL,SAFE,True,False,56.76,30.81
1276,2026-03-29 22:26:18.880,person-CRITICAL,CRITICAL,SAFE,True,False,72.23,31.19
1277,2026-03-29 22:26:18.915,person-CRITICAL,CRITICAL,SAFE,True,False,78.75,30.07
1278,2026-03-29 22:26:18.951,person-CRITICAL,CRITICAL,SAFE,True,False,69.8,28.66
1279,2026-03-29 22:26:18.970,person-CRITICAL,CRITICAL,SAFE,True,False,54.03,55.77
1280,2026-03-29 22:26:18.988,person-CRITICAL,CRITICAL,SAFE,True,False,56.43,58.41
1281,2026-03-29 22:26:19.006,person-CRITICAL,CRITICAL,SAFE,True,False,65.34,56.73
1282,2026-03-29 22:26:19.025,person-CRITICAL,CRITICAL,SAFE,True,False,54.64,54.91
1283,2026-03-29 22:26:19.044,person-CRITICAL,CRITICAL,SAFE,True,False,47.46,56.13
1284,2026-03-29 22:26:19.065,person-CRITICAL,CRITICAL,SAFE,True,False,49.32,50.85
1285,2026-03-29 22:26:19.086,person-CRITICAL,CRITICAL,SAFE,True,False,56.69,51.89
1286,2026-03-29 22:26:19.106,person-CRITICAL,CRITICAL,SAFE,True,False,67.43,51.24
1287,2026-03-29 22:26:19.125,person-CRITICAL,CRITICAL,SAFE,True,False,55.81,54.48
1288,2026-03-29 22:26:19.146,person-CRITICAL,CRITICAL,SAFE,True,False,50.45,51.14
1289,2026-03-29 22:26:19.166,person-CRITICAL,CRITICAL,SAFE,True,False,49.0,53.31
1290,2026-03-29 22:26:19.187,person-CRITICAL,CRITICAL,SAFE,True,False,53.11,50.37
1291,2026-03-29 22:26:19.208,person-CRITICAL,CRITICAL,SAFE,True,False,47.71,50.16
1292,2026-03-29 22:26:19.229,person-CRITICAL,CRITICAL,SAFE,True,False,46.58,48.57
1293,2026-03-29 22:26:19.253,person-CRITICAL,CRITICAL,SAFE,True,False,65.58,44.45
1294,2026-03-29 22:26:19.276,person-CRITICAL,CRITICAL,SAFE,True,False,53.62,44.62
1295,2026-03-29 22:26:19.304,person-CRITICAL,CRITICAL,SAFE,True,False,49.46,37.85
1296,2026-03-29 22:26:19.331,person-CRITICAL,CRITICAL,SAFE,True,False,52.88,37.58
1297,2026-03-29 22:26:19.360,person-CRITICAL,CRITICAL,SAFE,True,False,57.92,35.8
1298,2026-03-29 22:26:19.396,person-CRITICAL,CRITICAL,SAFE,True,False,62.89,28.83
1299,2026-03-29 22:26:19.429,person-CRITICAL,CRITICAL,SAFE,True,False,70.35,31.71
1300,2026-03-29 22:26:19.462,person-CRITICAL,CRITICAL,SAFE,True,False,65.65,31.12
1301,2026-03-29 22:26:19.495,person-CRITICAL,CRITICAL,SAFE,True,False,74.83,30.95
1302,2026-03-29 22:26:19.531,person-CRITICAL,CRITICAL,SAFE,True,False,83.34,28.96
1303,2026-03-29 22:26:19.562,person-CRITICAL,CRITICAL,SAFE,True,False,75.69,32.65
1304,2026-03-29 22:26:19.598,person-CRITICAL,CRITICAL,SAFE,True,False,82.85,28.91
1305,2026-03-29 22:26:19.632,person-CRITICAL,CRITICAL,SAFE,True,False,76.09,30.71
1306,2026-03-29 22:26:19.666,person-CRITICAL,CRITICAL,SAFE,True,False,69.55,30.43
1307,2026-03-29 22:26:19.698,person-CRITICAL,CRITICAL,SAFE,True,False,60.43,31.89
1308,2026-03-29 22:26:19.733,person-CRITICAL,CRITICAL,SAFE,True,False,65.13,29.94
1309,2026-03-29 22:26:19.764,person-CRITICAL,CRITICAL,SAFE,True,False,62.75,32.78
1310,2026-03-29 22:26:19.799,person-CRITICAL,CRITICAL,SAFE,True,False,71.54,29.55
1311,2026-03-29 22:26:19.829,person-CRITICAL,CRITICAL,SAFE,True,False,77.55,34.16
1312,2026-03-29 22:26:19.865,person-CRITICAL,CRITICAL,SAFE,True,False,56.1,29.31
1313,2026-03-29 22:26:19.897,person-CRITICAL,CRITICAL,SAFE,True,False,65.22,31.95
1314,2026-03-29 22:26:19.932,person-CRITICAL,CRITICAL,SAFE,True,False,61.21,29.49
1315,2026-03-29 22:26:19.963,person-CRITICAL,CRITICAL,SAFE,True,False,69.19,32.59
1316,2026-03-29 22:26:19.999,person-CRITICAL,CRITICAL,SAFE,True,False,65.71,29.32
1317,2026-03-29 22:26:20.034,person-CRITICAL,CRITICAL,SAFE,True,False,61.59,28.99
1318,2026-03-29 22:26:20.064,person-CRITICAL,CRITICAL,SAFE,True,False,52.42,34.71
1319,2026-03-29 22:26:20.098,person-CRITICAL,CRITICAL,SAFE,True,False,77.55,30.16
1320,2026-03-29 22:26:20.134,person-CRITICAL,CRITICAL,SAFE,True,False,60.26,28.72
1321,2026-03-29 22:26:20.167,person-CRITICAL,CRITICAL,SAFE,True,False,79.97,31.69
1322,2026-03-29 22:26:20.201,person-CRITICAL,CRITICAL,SAFE,True,False,74.82,30.52
1323,2026-03-29 22:26:20.234,person-CRITICAL,CRITICAL,SAFE,True,False,60.55,31.2
1324,2026-03-29 22:26:20.252,person-CRITICAL,CRITICAL,SAFE,True,False,55.0,59.26
1325,2026-03-29 22:26:20.271,person-CRITICAL,CRITICAL,SAFE,True,False,42.29,56.46
1326,2026-03-29 22:26:20.290,person-CRITICAL,CRITICAL,SAFE,True,False,41.41,56.1
1327,2026-03-29 22:26:20.308,person-CRITICAL,CRITICAL,SAFE,True,False,38.53,58.09
1328,2026-03-29 22:26:20.326,person-CRITICAL,CRITICAL,SAFE,True,False,54.2,57.39
1329,2026-03-29 22:26:20.346,person-CRITICAL,CRITICAL,SAFE,True,False,54.49,53.43
1330,2026-03-29 22:26:20.365,person-CRITICAL,CRITICAL,SAFE,True,False,53.28,55.39
1331,2026-03-29 22:26:20.385,person-CRITICAL,CRITICAL,SAFE,True,False,44.43,53.28
1332,2026-03-29 22:26:20.407,person-CRITICAL,CRITICAL,SAFE,True,False,70.65,47.96
1333,2026-03-29 22:26:20.428,person-WARNING,WARNING,SAFE,True,False,62.7,48.9
1334,2026-03-29 22:26:20.450,person-WARNING,WARNING,SAFE,True,False,67.15,48.85
1335,2026-03-29 22:26:20.472,person-WARNING,WARNING,SAFE,True,False,68.84,48.71
1336,2026-03-29 22:26:20.494,person-WARNING,WARNING,SAFE,True,False,42.65,46.58
1337,2026-03-29 22:26:20.520,person-WARNING,WARNING,SAFE,True,False,52.3,41.1
1338,2026-03-29 22:26:20.546,person-WARNING,WARNING,SAFE,True,False,58.68,39.91
1339,2026-03-29 22:26:20.572,person-WARNING,WARNING,SAFE,True,False,54.99,40.25
1340,2026-03-29 22:26:20.600,person-WARNING,WARNING,SAFE,True,False,59.39,36.73
1341,2026-03-29 22:26:20.629,person-WARNING,WARNING,SAFE,True,False,61.81,35.73
1342,2026-03-29 22:26:20.660,person-WARNING,WARNING,SAFE,True,False,56.19,34.18
1343,2026-03-29 22:26:20.696,person-WARNING,WARNING,SAFE,True,False,83.26,28.7
1344,2026-03-29 22:26:20.733,person-WARNING,WARNING,SAFE,True,False,84.35,27.47
1345,2026-03-29 22:26:20.768,person-WARNING,WARNING,SAFE,True,False,62.19,29.25
1346,2026-03-29 22:26:20.802,person-WARNING,WARNING,SAFE,True,False,73.16,31.09
1347,2026-03-29 22:26:20.822,person-WARNING,WARNING,SAFE,True,False,46.52,52.68
1348,2026-03-29 22:26:20.841,person-WARNING,WARNING,SAFE,True,False,51.22,56.24
1349,2026-03-29 22:26:20.859,person-WARNING,WARNING,SAFE,True,False,65.8,56.17
1350,2026-03-29 22:26:20.877,person-WARNING,WARNING,SAFE,True,False,49.58,58.38
1351,2026-03-29 22:26:20.897,person-WARNING,WARNING,SAFE,True,False,51.18,55.15
1352,2026-03-29 22:26:20.916,person-WARNING,WARNING,SAFE,True,False,44.94,54.87
1353,2026-03-29 22:26:20.935,person-WARNING,WARNING,SAFE,True,False,61.22,54.65
1354,2026-03-29 22:26:20.955,person-WARNING,WARNING,SAFE,True,False,44.39,54.91
1355,2026-03-29 22:26:20.975,person-WARNING,WARNING,SAFE,True,False,64.56,52.25
1356,2026-03-29 22:26:20.995,person-WARNING,WARNING,SAFE,True,False,57.82,51.88
1357,2026-03-29 22:26:21.016,person-WARNING,WARNING,SAFE,True,False,55.81,48.93
1358,2026-03-29 22:26:21.037,person-WARNING,WARNING,SAFE,True,False,60.52,50.75
1359,2026-03-29 22:26:21.059,person-WARNING,WARNING,SAFE,True,False,66.68,48.77
1360,2026-03-29 22:26:21.081,person-WARNING,WARNING,SAFE,True,False,67.47,46.37
1361,2026-03-29 22:26:21.105,person-WARNING,WARNING,SAFE,True,False,57.63,44.37
1362,2026-03-29 22:26:21.129,person-WARNING,WARNING,SAFE,True,False,49.24,43.25
1363,2026-03-29 22:26:21.158,person-WARNING,WARNING,SAFE,True,False,49.94,36.31
1364,2026-03-29 22:26:21.189,person-WARNING,WARNING,SAFE,True,False,64.1,33.33
1365,2026-03-29 22:26:21.217,person-WARNING,WARNING,SAFE,True,False,60.38,36.64
1366,2026-03-29 22:26:21.244,person-WARNING,WARNING,SAFE,True,False,74.94,38.91
1367,2026-03-29 22:26:21.273,person-WARNING,WARNING,SAFE,True,False,55.56,35.65
1368,2026-03-29 22:26:21.302,person-WARNING,WARNING,SAFE,True,False,69.72,36.02
1369,2026-03-29 22:26:21.328,person-WARNING,WARNING,SAFE,True,False,63.2,39.91
1370,2026-03-29 22:26:21.355,person-WARNING,WARNING,SAFE,True,False,71.32,38.46
1371,2026-03-29 22:26:21.382,person-WARNING,WARNING,SAFE,True,False,75.45,38.4
1372,2026-03-29 22:26:21.411,person-WARNING,WARNING,SAFE,True,False,53.76,35.79
1373,2026-03-29 22:26:21.443,person-WARNING,WARNING,SAFE,True,False,63.82,32.8
1374,2026-03-29 22:26:21.470,person-WARNING,WARNING,SAFE,True,False,63.59,38.5
1375,2026-03-29 22:26:21.487,person-WARNING,WARNING,SAFE,True,False,41.26,59.34
1376,2026-03-29 22:26:21.505,person-WARNING,WARNING,SAFE,True,False,42.28,61.62
1377,2026-03-29 22:26:21.523,person-WARNING,WARNING,SAFE,True,False,60.26,58.84
1378,2026-03-29 22:26:21.541,person-WARNING,WARNING,SAFE,True,False,43.73,57.4
1379,2026-03-29 22:26:21.559,person-WARNING,WARNING,SAFE,True,False,53.29,56.83
1380,2026-03-29 22:26:21.578,person-WARNING,WARNING,SAFE,True,False,44.92,56.6
1381,2026-03-29 22:26:21.597,person-WARNING,WARNING,SAFE,True,False,44.35,55.59
1382,2026-03-29 22:26:21.615,person-WARNING,WARNING,SAFE,True,False,53.3,56.98
1383,2026-03-29 22:26:21.635,person-WARNING,WARNING,SAFE,True,False,45.41,53.81
1384,2026-03-29 22:26:21.655,person-WARNING,WARNING,SAFE,True,False,62.62,51.51
1385,2026-03-29 22:26:21.676,person-WARNING,WARNING,SAFE,True,False,61.11,51.31
1386,2026-03-29 22:26:21.696,person-WARNING,WARNING,SAFE,True,False,59.37,50.71
1387,2026-03-29 22:26:21.717,person-WARNING,WARNING,SAFE,True,False,57.31,51.32
1388,2026-03-29 22:26:21.738,person-WARNING,WARNING,SAFE,True,False,52.13,49.69
1389,2026-03-29 22:26:21.762,person-WARNING,WARNING,SAFE,True,False,66.45,44.5
1390,2026-03-29 22:26:21.785,person-WARNING,WARNING,SAFE,True,False,66.11,43.84
1391,2026-03-29 22:26:21.810,person-WARNING,WARNING,SAFE,True,False,55.9,41.79
1392,2026-03-29 22:26:21.839,person-WARNING,WARNING,SAFE,True,False,51.61,36.46
1393,2026-03-29 22:26:21.868,person-WARNING,WARNING,SAFE,True,False,78.05,34.94
1394,2026-03-29 22:26:21.898,person-WARNING,WARNING,SAFE,True,False,52.93,35.25
1395,2026-03-29 22:26:21.929,person-WARNING,WARNING,SAFE,True,False,50.42,34.04
1396,2026-03-29 22:26:21.960,person-WARNING,WARNING,SAFE,True,False,54.68,32.69
1397,2026-03-29 22:26:21.994,person-WARNING,WARNING,SAFE,True,False,73.83,31.02
1398,2026-03-29 22:26:22.026,person-WARNING,WARNING,SAFE,True,False,56.64,31.98
1399,2026-03-29 22:26:22.054,person-WARNING,WARNING,SAFE,True,False,64.5,37.19
1400,2026-03-29 22:26:22.072,person-WARNING,WARNING,SAFE,True,False,52.92,59.5
1401,2026-03-29 22:26:22.090,person-WARNING,WARNING,SAFE,True,False,49.07,58.3
1402,2026-03-29 22:26:22.109,person-WARNING,WARNING,SAFE,True,False,56.29,55.26
1403,2026-03-29 22:26:22.128,person-WARNING,WARNING,SAFE,True,False,50.18,56.89
1404,2026-03-29 22:26:22.147,person-WARNING,WARNING,SAFE,True,False,62.58,55.18
1405,2026-03-29 22:26:22.166,person-WARNING,WARNING,SAFE,True,False,55.55,55.6
1406,2026-03-29 22:26:22.186,person-WARNING,WARNING,SAFE,True,False,42.83,54.08
1407,2026-03-29 22:26:22.206,person-WARNING,WARNING,SAFE,True,False,48.53,52.56
1408,2026-03-29 22:26:22.226,person-WARNING,WARNING,SAFE,True,False,61.28,52.34
1409,2026-03-29 22:26:22.247,person-WARNING,WARNING,SAFE,True,False,46.31,51.64
1410,2026-03-29 22:26:22.267,person-WARNING,WARNING,SAFE,True,False,65.14,51.95
1411,2026-03-29 22:26:22.288,person-WARNING,WARNING,SAFE,True,False,64.74,49.63
1412,2026-03-29 22:26:22.310,person-WARNING,WARNING,SAFE,True,False,50.48,48.47
1413,2026-03-29 22:26:22.333,person-WARNING,WARNING,SAFE,True,False,47.8,45.66
1414,2026-03-29 22:26:22.357,person-WARNING,WARNING,SAFE,True,False,68.08,43.55
1415,2026-03-29 22:26:22.381,person-WARNING,WARNING,SAFE,True,False,50.61,42.52
1416,2026-03-29 22:26:22.407,person-WARNING,WARNING,SAFE,True,False,49.07,40.92
1417,2026-03-29 22:26:22.435,person-WARNING,WARNING,SAFE,True,False,64.29,37.26
1418,2026-03-29 22:26:22.460,person-WARNING,WARNING,SAFE,True,False,59.43,40.59
1419,2026-03-29 22:26:22.490,person-WARNING,WARNING,SAFE,True,False,62.68,34.72
1420,2026-03-29 22:26:22.519,person-WARNING,WARNING,SAFE,True,False,65.66,35.34
1421,2026-03-29 22:26:22.546,person-WARNING,WARNING,SAFE,True,False,55.15,39.59
1422,2026-03-29 22:26:22.572,person-WARNING,WARNING,SAFE,True,False,69.01,38.62
1423,2026-03-29 22:26:22.600,person-WARNING,WARNING,SAFE,True,False,54.96,37.98
1424,2026-03-29 22:26:22.628,person-WARNING,WARNING,SAFE,True,False,70.24,37.31
1425,2026-03-29 22:26:22.658,person-WARNING,WARNING,SAFE,True,False,57.53,34.44
1426,2026-03-29 22:26:22.686,person-WARNING,WARNING,SAFE,True,False,64.32,36.28
1427,2026-03-29 22:26:22.704,person-SAFE,SAFE,SAFE,True,False,54.93,61.11
1428,2026-03-29 22:26:22.721,person-SAFE,SAFE,SAFE,True,False,55.73,60.1
1429,2026-03-29 22:26:22.739,person-SAFE,SAFE,SAFE,True,False,65.17,58.08
1430,2026-03-29 22:26:22.758,person-SAFE,SAFE,SAFE,True,False,62.47,57.37
1431,2026-03-29 22:26:22.776,person-SAFE,SAFE,SAFE,True,False,49.99,57.29
1432,2026-03-29 22:26:22.794,person-SAFE,SAFE,SAFE,True,False,47.16,56.98
1433,2026-03-29 22:26:22.813,person-SAFE,SAFE,SAFE,True,False,65.12,57.04
1434,2026-03-29 22:26:22.832,person-SAFE,SAFE,SAFE,True,False,38.18,56.18
1435,2026-03-29 22:26:22.852,person-SAFE,SAFE,SAFE,True,False,67.7,52.87
1436,2026-03-29 22:26:22.872,person-SAFE,SAFE,SAFE,True,False,55.13,53.32
1437,2026-03-29 22:26:22.891,person-SAFE,SAFE,SAFE,True,False,48.46,52.76
1438,2026-03-29 22:26:22.913,person-SAFE,SAFE,SAFE,True,False,53.53,49.05
1439,2026-03-29 22:26:22.934,person-SAFE,SAFE,SAFE,True,False,59.78,51.87
1440,2026-03-29 22:26:22.956,person-SAFE,SAFE,SAFE,True,False,68.01,47.27
1441,2026-03-29 22:26:22.980,person-SAFE,SAFE,SAFE,True,False,64.98,44.23
1442,2026-03-29 22:26:23.003,person-SAFE,SAFE,SAFE,True,False,58.41,44.27
1443,2026-03-29 22:26:23.028,person-SAFE,SAFE,SAFE,True,False,52.82,41.56
1444,2026-03-29 22:26:23.055,person-SAFE,SAFE,SAFE,True,False,49.53,39.1
1445,2026-03-29 22:26:23.083,person-SAFE,SAFE,SAFE,True,False,49.1,36.92
1446,2026-03-29 22:26:23.111,person-SAFE,SAFE,SAFE,True,False,47.13,37.04
1447,2026-03-29 22:26:23.143,person-SAFE,SAFE,SAFE,True,False,73.71,32.78
1448,2026-03-29 22:26:23.176,person-SAFE,SAFE,SAFE,True,False,73.95,30.99
1449,2026-03-29 22:26:23.206,person-SAFE,SAFE,SAFE,True,False,52.1,34.51
1450,2026-03-29 22:26:23.236,person-SAFE,SAFE,SAFE,True,False,70.98,34.65
1451,2026-03-29 22:26:23.263,person-SAFE,SAFE,SAFE,True,False,73.37,38.36
1452,2026-03-29 22:26:23.291,person-SAFE,SAFE,SAFE,True,False,56.9,36.62
1453,2026-03-29 22:26:23.319,person-SAFE,SAFE,SAFE,True,False,60.16,37.86
1454,2026-03-29 22:26:23.345,person-SAFE,SAFE,SAFE,True,False,61.44,39.81
1455,2026-03-29 22:26:23.373,person-SAFE,SAFE,SAFE,True,False,49.35,37.06
1456,2026-03-29 22:26:23.400,person-SAFE,SAFE,SAFE,True,False,60.34,38.22
1457,2026-03-29 22:26:23.425,person-SAFE,SAFE,SAFE,True,False,51.72,41.21
1458,2026-03-29 22:26:23.451,person-SAFE,SAFE,SAFE,True,False,52.01,40.75
1459,2026-03-29 22:26:23.475,person-SAFE,SAFE,SAFE,True,False,49.83,42.41
1460,2026-03-29 22:26:23.500,person-SAFE,SAFE,SAFE,True,False,54.32,42.0
1461,2026-03-29 22:26:23.525,person-SAFE,SAFE,SAFE,True,False,51.21,42.38
1462,2026-03-29 22:26:23.550,person-SAFE,SAFE,SAFE,True,False,70.55,41.28
1463,2026-03-29 22:26:23.575,person-SAFE,SAFE,SAFE,True,False,67.58,42.41
1464,2026-03-29 22:26:23.600,person-SAFE,SAFE,SAFE,True,False,60.24,41.67
1465,2026-03-29 22:26:23.624,person-SAFE,SAFE,SAFE,True,False,49.15,43.51
1466,2026-03-29 22:26:23.647,person-SAFE,SAFE,SAFE,True,False,53.55,45.47
1467,2026-03-29 22:26:23.670,person-SAFE,SAFE,SAFE,True,False,71.25,45.44
1468,2026-03-29 22:26:23.692,person-SAFE,SAFE,SAFE,True,False,71.83,45.74
1469,2026-03-29 22:26:23.716,person-SAFE,SAFE,SAFE,True,False,48.05,44.27
1470,2026-03-29 22:26:23.742,person-SAFE,SAFE,SAFE,True,False,65.91,39.82
1471,2026-03-29 22:26:23.767,person-SAFE,SAFE,SAFE,True,False,71.89,42.12
1472,2026-03-29 22:26:23.792,person-SAFE,SAFE,SAFE,True,False,53.82,42.08
1473,2026-03-29 22:26:23.818,person-SAFE,SAFE,SAFE,True,False,46.26,39.16
1474,2026-03-29 22:26:23.844,person-SAFE,SAFE,SAFE,True,False,67.08,40.75
1475,2026-03-29 22:26:23.872,person-SAFE,SAFE,SAFE,True,False,58.38,37.21
1476,2026-03-29 22:26:23.899,person-SAFE,SAFE,SAFE,True,False,52.29,38.19
1477,2026-03-29 22:26:23.927,person-SAFE,SAFE,SAFE,True,False,76.19,37.48
1478,2026-03-29 22:26:23.955,person-SAFE,SAFE,SAFE,True,False,71.49,36.59
1479,2026-03-29 22:26:23.986,person-SAFE,SAFE,SAFE,True,False,57.6,33.42
1480,2026-03-29 22:26:24.016,person-SAFE,SAFE,SAFE,True,False,53.06,35.11
1481,2026-03-29 22:26:24.045,person-SAFE,SAFE,SAFE,True,False,63.7,34.85
1482,2026-03-29 22:26:24.075,person-SAFE,SAFE,SAFE,True,False,64.74,34.49
1483,2026-03-29 22:26:24.108,person-SAFE,SAFE,SAFE,True,False,60.61,31.68
1484,2026-03-29 22:26:24.136,person-SAFE,SAFE,SAFE,True,False,62.35,37.69
1485,2026-03-29 22:26:24.154,person-SAFE,SAFE,SAFE,True,False,56.73,58.02
1486,2026-03-29 22:26:24.172,person-SAFE,SAFE,SAFE,True,False,60.32,60.05
1487,2026-03-29 22:26:24.190,person-SAFE,SAFE,SAFE,True,False,60.71,57.41
1488,2026-03-29 22:26:24.208,person-SAFE,SAFE,SAFE,True,False,45.28,58.72
1489,2026-03-29 22:26:24.229,person-SAFE,SAFE,SAFE,True,False,59.94,50.98
1490,2026-03-29 22:26:24.247,person-SAFE,SAFE,SAFE,True,False,43.81,57.67
1491,2026-03-29 22:26:24.267,person-SAFE,SAFE,SAFE,True,False,45.66,53.36
1492,2026-03-29 22:26:24.286,person-SAFE,SAFE,SAFE,True,False,61.23,55.54
1493,2026-03-29 22:26:24.307,person-SAFE,SAFE,SAFE,True,False,56.79,49.82
1494,2026-03-29 22:26:24.328,person-SAFE,SAFE,SAFE,True,False,61.76,49.69
1495,2026-03-29 22:26:24.349,person-SAFE,SAFE,SAFE,True,False,44.16,50.86
1496,2026-03-29 22:26:24.369,person-SAFE,SAFE,SAFE,True,False,56.3,52.24
1497,2026-03-29 22:26:24.390,person-SAFE,SAFE,SAFE,True,False,44.54,49.85
1498,2026-03-29 22:26:24.413,person-SAFE,SAFE,SAFE,True,False,69.64,47.18
1499,2026-03-29 22:26:24.437,person-SAFE,SAFE,SAFE,True,False,64.37,43.37
1500,2026-03-29 22:26:24.461,person-SAFE,SAFE,SAFE,True,False,65.56,43.03
1501,2026-03-29 22:26:24.487,person-WARNING,WARNING,SAFE,True,False,47.56,40.45
1502,2026-03-29 22:26:24.515,person-WARNING,WARNING,SAFE,True,False,62.8,37.24
1503,2026-03-29 22:26:24.546,person-WARNING,WARNING,SAFE,True,False,60.15,33.22
1504,2026-03-29 22:26:24.576,person-WARNING,WARNING,SAFE,True,False,49.38,34.47
1505,2026-03-29 22:26:24.609,person-WARNING,WARNING,SAFE,True,False,60.58,32.06
1506,2026-03-29 22:26:24.641,person-WARNING,WARNING,SAFE,True,False,52.83,32.16
1507,2026-03-29 22:26:24.671,person-WARNING,WARNING,SAFE,True,False,59.81,34.05
1508,2026-03-29 22:26:24.702,person-WARNING,WARNING,SAFE,True,False,69.46,33.82
1509,2026-03-29 22:26:24.727,person-WARNING,WARNING,SAFE,True,False,49.1,42.58
1510,2026-03-29 22:26:24.751,person-WARNING,WARNING,SAFE,True,False,45.82,42.29
1511,2026-03-29 22:26:24.775,person-WARNING,WARNING,SAFE,True,False,47.49,43.95
1512,2026-03-29 22:26:24.800,person-WARNING,WARNING,SAFE,True,False,52.78,41.35
1513,2026-03-29 22:26:24.824,person-WARNING,WARNING,SAFE,True,False,49.07,43.47
1514,2026-03-29 22:26:24.849,person-WARNING,WARNING,SAFE,True,False,72.19,42.39
1515,2026-03-29 22:26:24.874,person-WARNING,WARNING,SAFE,True,False,70.27,41.33
1516,2026-03-29 22:26:24.899,person-WARNING,WARNING,SAFE,True,False,68.77,41.54
1517,2026-03-29 22:26:24.923,person-WARNING,WARNING,SAFE,True,False,59.45,44.06
1518,2026-03-29 22:26:24.947,person-WARNING,WARNING,SAFE,True,False,46.77,43.26
1519,2026-03-29 22:26:24.971,person-WARNING,WARNING,SAFE,True,False,62.34,44.52
1520,2026-03-29 22:26:24.996,person-WARNING,WARNING,SAFE,True,False,54.62,40.94
1521,2026-03-29 22:26:25.021,person-WARNING,WARNING,SAFE,True,False,61.55,41.89
1522,2026-03-29 22:26:25.046,person-WARNING,WARNING,SAFE,True,False,71.97,42.69
1523,2026-03-29 22:26:25.071,person-WARNING,WARNING,SAFE,True,False,48.7,41.69
1524,2026-03-29 22:26:25.096,person-WARNING,WARNING,SAFE,True,False,62.65,40.91
1525,2026-03-29 22:26:25.124,person-WARNING,WARNING,SAFE,True,False,65.74,38.03
1526,2026-03-29 22:26:25.152,person-WARNING,WARNING,SAFE,True,False,75.51,36.45
1527,2026-03-29 22:26:25.179,person-WARNING,WARNING,SAFE,True,False,72.08,38.78
1528,2026-03-29 22:26:25.207,person-WARNING,WARNING,SAFE,True,False,69.46,37.9
1529,2026-03-29 22:26:25.233,person-WARNING,WARNING,SAFE,True,False,61.04,39.83
1530,2026-03-29 22:26:25.258,person-WARNING,WARNING,SAFE,True,False,61.84,42.92
1531,2026-03-29 22:26:25.283,person-WARNING,WARNING,SAFE,True,False,61.41,41.15
1532,2026-03-29 22:26:25.309,person-WARNING,WARNING,SAFE,True,False,46.69,40.54
1533,2026-03-29 22:26:25.334,person-WARNING,WARNING,SAFE,True,False,47.52,40.82
1534,2026-03-29 22:26:25.359,person-WARNING,WARNING,SAFE,True,False,44.21,41.84
1535,2026-03-29 22:26:25.387,person-WARNING,WARNING,SAFE,True,False,69.0,38.25
1536,2026-03-29 22:26:25.412,person-WARNING,WARNING,SAFE,True,False,62.91,40.89
1537,2026-03-29 22:26:25.440,person-WARNING,WARNING,SAFE,True,False,76.65,36.83
1538,2026-03-29 22:26:25.470,person-WARNING,WARNING,SAFE,True,False,57.14,35.22
1539,2026-03-29 22:26:25.493,person-WARNING,WARNING,SAFE,True,False,70.58,44.41
1540,2026-03-29 22:26:25.517,person-WARNING,WARNING,SAFE,True,False,70.93,44.51
1541,2026-03-29 22:26:25.541,person-WARNING,WARNING,SAFE,True,False,58.57,43.12
1542,2026-03-29 22:26:25.565,person-WARNING,WARNING,SAFE,True,False,65.68,43.31
1543,2026-03-29 22:26:25.589,person-WARNING,WARNING,SAFE,True,False,55.67,42.82
1544,2026-03-29 22:26:25.613,person-WARNING,WARNING,SAFE,True,False,44.5,43.91
1545,2026-03-29 22:26:25.638,person-WARNING,WARNING,SAFE,True,False,59.49,42.21
1546,2026-03-29 22:26:25.663,person-WARNING,WARNING,SAFE,True,False,72.82,41.79
1547,2026-03-29 22:26:25.689,person-WARNING,WARNING,SAFE,True,False,72.05,39.97
1548,2026-03-29 22:26:25.715,person-WARNING,WARNING,SAFE,True,False,64.91,39.8
1549,2026-03-29 22:26:25.742,person-WARNING,WARNING,SAFE,True,False,50.46,37.95
1550,2026-03-29 22:26:25.770,person-WARNING,WARNING,SAFE,True,False,57.81,37.1
1551,2026-03-29 22:26:25.799,person-WARNING,WARNING,SAFE,True,False,61.39,36.68
1552,2026-03-29 22:26:25.832,person-WARNING,WARNING,SAFE,True,False,75.3,30.65
1553,2026-03-29 22:26:25.850,person-WARNING,WARNING,SAFE,True,False,58.95,60.68
1554,2026-03-29 22:26:25.871,person-WARNING,WARNING,SAFE,True,False,58.08,49.64
1555,2026-03-29 22:26:25.889,person-WARNING,WARNING,SAFE,True,False,43.67,59.07
1556,2026-03-29 22:26:25.907,person-WARNING,WARNING,SAFE,True,False,46.83,58.48
1557,2026-03-29 22:26:25.925,person-WARNING,WARNING,SAFE,True,False,54.27,56.96
1558,2026-03-29 22:26:25.944,person-CRITICAL,CRITICAL,SAFE,True,False,65.96,55.91
