frame_id,timestamp,detected_objects,predicted_zone,ground_truth_zone,alert_triggered,correct_detection,latency_ms,fps
563,2026-03-29 22:26:55.686,person-WARNING,WARNING,SAFE,False,True,27.62,36.21
564,2026-03-29 22:26:55.704,person-WARNING,WARNING,SAFE,False,True,17.09,58.51
565,2026-03-29 22:26:55.722,person-WARNING,WARNING,SAFE,False,True,17.11,58.44
566,2026-03-29 22:26:55.744,person-WARNING,WARNING,SAFE,False,True,21.44,46.64
567,2026-03-29 22:26:55.773,person-WARNING,WARNING,SAFE,False,True,27.18,36.8
568,2026-03-29 22:26:55.802,person-WARNING,WARNING,SAFE,False,True,27.68,36.13
569,2026-03-29 22:26:55.829,person-WARNING,WARNING,SAFE,False,True,25.47,39.26
570,2026-03-29 22:26:55.851,person-WARNING,WARNING,SAFE,False,True,20.89,47.87
571,2026-03-29 22:26:55.872,person-WARNING,WARNING,SAFE,False,True,20.01,49.97
572,2026-03-29 22:26:55.894,person-WARNING,WARNING,SAFE,False,True,21.04,47.53
573,2026-03-29 22:26:55.918,person-WARNING,WARNING,SAFE,False,True,22.33,44.79
574,2026-03-29 22:26:55.939,person-WARNING,WARNING,SAFE,False,True,20.7,48.3
575,2026-03-29 22:26:55.966,person-WARNING,WARNING,SAFE,False,True,25.57,39.11
576,2026-03-29 22:26:55.993,person-WARNING,WARNING,SAFE,False,True,26.01,38.44
577,2026-03-29 22:26:56.021,person-WARNING,WARNING,SAFE,False,True,26.07,38.36
578,2026-03-29 22:26:56.050,person-WARNING,WARNING,SAFE,False,True,27.36,36.55
579,2026-03-29 22:26:56.078,person-WARNING,WARNING,SAFE,False,True,27.45,36.42
580,2026-03-29 22:26:56.110,person-WARNING,WARNING,SAFE,False,True,31.33,31.92
581,2026-03-29 22:26:56.143,person-WARNING,WARNING,SAFE,False,True,31.53,31.72
582,2026-03-29 22:26:56.177,person-WARNING,WARNING,SAFE,False,True,33.51,29.84
583,2026-03-29 22:26:56.216,person-WARNING,WARNING,SAFE,False,True,38.01,26.31
584,2026-03-29 22:26:56.250,person-WARNING,WARNING,SAFE,False,True,32.58,30.69
585,2026-03-29 22:26:56.268,person-WARNING,WARNING,SAFE,False,True,16.81,59.49
586,2026-03-29 22:26:56.286,person-WARNING,WARNING,SAFE,False,True,17.15,58.3
587,2026-03-29 22:26:56.305,person-WARNING,WARNING,SAFE,False,True,18.55,53.92
588,2026-03-29 22:26:56.325,person-WARNING,WARNING,SAFE,False,True,18.5,54.07
589,2026-03-29 22:26:56.344,person-WARNING,WARNING,SAFE,False,True,18.26,54.75
590,2026-03-29 22:26:56.362,person-WARNING,WARNING,SAFE,False,True,16.92,59.11
591,2026-03-29 22:26:56.382,person-WARNING,WARNING,SAFE,False,True,18.3,54.65
592,2026-03-29 22:26:56.401,person-WARNING,WARNING,SAFE,False,True,18.2,54.93
593,2026-03-29 22:26:56.421,person-WARNING,WARNING,SAFE,False,True,19.06,52.45
594,2026-03-29 22:26:56.441,person-WARNING,WARNING,SAFE,False,True,19.38,51.59
595,2026-03-29 22:26:56.462,person-WARNING,WARNING,SAFE,False,True,19.37,51.62
596,2026-03-29 22:26:56.482,person-WARNING,WARNING,SAFE,False,True,19.09,52.39
597,2026-03-29 22:26:56.502,person-WARNING,WARNING,SAFE,False,True,19.78,50.54
598,2026-03-29 22:26:56.524,person-WARNING,WARNING,SAFE,False,True,20.33,49.19
599,2026-03-29 22:26:56.548,person-WARNING,WARNING,SAFE,False,True,23.62,42.33
600,2026-03-29 22:26:56.572,person-WARNING,WARNING,SAFE,False,True,22.42,44.61
601,2026-03-29 22:26:56.601,person-WARNING,WARNING,SAFE,False,True,28.3,35.33
602,2026-03-29 22:26:56.626,person-WARNING,WARNING,SAFE,False,True,23.56,42.44
603,2026-03-29 22:26:56.652,person-WARNING,WARNING,SAFE,False,True,25.31,39.51
604,2026-03-29 22:26:56.678,person-WARNING,WARNING,SAFE,False,True,24.76,40.39
605,2026-03-29 22:26:56.708,person-WARNING,WARNING,SAFE,False,True,29.99,33.34
606,2026-03-29 22:26:56.740,person-WARNING,WARNING,SAFE,False,True,30.02,33.31
607,2026-03-29 22:26:56.772,person-WARNING,WARNING,SAFE,False,True,31.73,31.52
608,2026-03-29 22:26:56.804,person-WARNING,WARNING,SAFE,False,True,30.62,32.66
609,2026-03-29 22:26:56.837,person-WARNING,WARNING,SAFE,False,True,31.5,31.74
610,2026-03-29 22:26:56.867,person-WARNING,WARNING,SAFE,False,True,29.39,34.02
611,2026-03-29 22:26:56.885,person-WARNING,WARNING,SAFE,False,True,16.68,59.96
612,2026-03-29 22:26:56.902,person-WARNING,WARNING,SAFE,False,True,16.95,59.0
613,2026-03-29 22:26:56.921,person-WARNING,WARNING,SAFE,False,True,17.71,56.45
614,2026-03-29 22:26:56.939,person-WARNING,WARNING,SAFE,False,True,17.2,58.15
615,2026-03-29 22:26:56.958,person-WARNING,WARNING,SAFE,False,True,17.4,57.47
616,2026-03-29 22:26:56.977,person-WARNING,WARNING,SAFE,False,True,18.25,54.78
617,2026-03-29 22:26:56.996,person-WARNING,WARNING,SAFE,False,True,18.22,54.89
618,2026-03-29 22:26:57.015,person-WARNING,WARNING,SAFE,False,True,17.94,55.73
619,2026-03-29 22:26:57.035,person-WARNING,WARNING,SAFE,False,True,18.97,52.71
620,2026-03-29 22:26:57.056,person-WARNING,WARNING,SAFE,False,True,19.63,50.95
621,2026-03-29 22:26:57.077,person-WARNING,WARNING,SAFE,False,True,19.96,50.09
622,2026-03-29 22:26:57.098,person-WARNING,WARNING,SAFE,False,True,20.26,49.36
623,2026-03-29 22:26:57.119,person-WARNING,WARNING,SAFE,False,True,20.09,49.78
624,2026-03-29 22:26:57.141,person-WARNING,WARNING,SAFE,False,True,20.54,48.69
625,2026-03-29 22:26:57.164,person-WARNING,WARNING,SAFE,False,True,22.02,45.4
626,2026-03-29 22:26:57.189,person-WARNING,WARNING,SAFE,False,True,24.35,41.07
627,2026-03-29 22:26:57.216,person-WARNING,WARNING,SAFE,False,True,25.63,39.02
628,2026-03-29 22:26:57.242,person-WARNING,WARNING,SAFE,False,True,25.16,39.75
629,2026-03-29 22:26:57.272,person-WARNING,WARNING,SAFE,False,True,28.85,34.66
630,2026-03-29 22:26:57.301,person-WARNING,WARNING,SAFE,False,True,28.32,35.31
631,2026-03-29 22:26:57.330,person-WARNING,WARNING,SAFE,False,True,27.64,36.18
632,2026-03-29 22:26:57.363,person-WARNING,WARNING,SAFE,False,True,31.57,31.67
633,2026-03-29 22:26:57.397,person-WARNING,WARNING,SAFE,False,True,33.12,30.2
634,2026-03-29 22:26:57.431,person-WARNING,WARNING,SAFE,False,True,33.26,30.07
635,2026-03-29 22:26:57.468,person-WARNING,WARNING,SAFE,False,True,35.55,28.13
636,2026-03-29 22:26:57.501,person-WARNING,WARNING,SAFE,False,True,32.73,30.56
637,2026-03-29 22:26:57.534,person-WARNING,WARNING,SAFE,False,True,31.4,31.84
638,2026-03-29 22:26:57.552,person-WARNING,WARNING,SAFE,False,True,17.07,58.59
639,2026-03-29 22:26:57.571,person-WARNING,WARNING,SAFE,False,True,17.76,56.3
640,2026-03-29 22:26:57.589,person-WARNING,WARNING,SAFE,False,True,17.63,56.73
641,2026-03-29 22:26:57.608,person-WARNING,WARNING,SAFE,False,True,17.9,55.85
642,2026-03-29 22:26:57.628,person-WARNING,WARNING,SAFE,False,True,18.65,53.62
643,2026-03-29 22:26:57.647,person-WARNING,WARNING,SAFE,False,True,18.31,54.6
644,2026-03-29 22:26:57.667,person-WARNING,WARNING,SAFE,False,True,18.82,53.13
645,2026-03-29 22:26:57.687,person-WARNING,WARNING,SAFE,False,True,18.91,52.87
646,2026-03-29 22:26:57.707,person-WARNING,WARNING,SAFE,False,True,19.1,52.35
647,2026-03-29 22:26:57.729,person-WARNING,WARNING,SAFE,False,True,20.46,48.87
648,2026-03-29 22:26:57.750,person-WARNING,WARNING,SAFE,False,True,19.9,50.26
649,2026-03-29 22:26:57.770,person-WARNING,WARNING,SAFE,False,True,19.6,51.03
650,2026-03-29 22:26:57.792,person-WARNING,WARNING,SAFE,False,True,20.82,48.03
651,2026-03-29 22:26:57.816,person-WARNING,WARNING,SAFE,False,True,22.26,44.93
652,2026-03-29 22:26:57.840,person-WARNING,WARNING,SAFE,False,True,23.06,43.36
653,2026-03-29 22:26:57.867,person-WARNING,WARNING,SAFE,False,True,25.57,39.1
654,2026-03-29 22:26:57.893,person-WARNING,WARNING,SAFE,False,True,25.39,39.38
655,2026-03-29 22:26:57.924,person-WARNING,WARNING,SAFE,False,True,29.23,34.21
656,2026-03-29 22:26:57.956,person-WARNING,WARNING,SAFE,False,True,31.73,31.52
657,2026-03-29 22:26:57.988,person-WARNING,WARNING,SAFE,False,True,30.21,33.1
658,2026-03-29 22:26:58.016,person-WARNING,WARNING,SAFE,False,True,27.04,36.98
659,2026-03-29 22:26:58.046,person-WARNING,WARNING,SAFE,False,True,28.02,35.68
660,2026-03-29 22:26:58.080,person-WARNING,WARNING,SAFE,False,True,32.97,30.33
661,2026-03-29 22:26:58.113,person-WARNING,WARNING,SAFE,False,True,31.77,31.48
662,2026-03-29 22:26:58.145,person-WARNING,WARNING,SAFE,False,True,31.55,31.7
663,2026-03-29 22:26:58.179,person-WARNING,WARNING,SAFE,False,True,32.73,30.55
664,2026-03-29 22:26:58.213,person-WARNING,WARNING,SAFE,False,True,32.13,31.12
665,2026-03-29 22:26:58.247,person-WARNING,WARNING,SAFE,False,True,32.83,30.46
666,2026-03-29 22:26:58.265,person-WARNING,WARNING,SAFE,False,True,17.51,57.11
667,2026-03-29 22:26:58.283,person-WARNING,WARNING,SAFE,False,True,17.31,57.77
668,2026-03-29 22:26:58.302,person-WARNING,WARNING,SAFE,False,True,18.13,55.15
669,2026-03-29 22:26:58.322,person-WARNING,WARNING,SAFE,False,True,18.28,54.71
670,2026-03-29 22:26:58.341,person-WARNING,WARNING,SAFE,False,True,18.39,54.37
671,2026-03-29 22:26:58.361,person-WARNING,WARNING,SAFE,False,True,19.3,51.82
672,2026-03-29 22:26:58.381,person-WARNING,WARNING,SAFE,False,True,18.79,53.23
673,2026-03-29 22:26:58.402,person-WARNING,WARNING,SAFE,False,True,19.46,51.38
674,2026-03-29 22:26:58.422,person-WARNING,WARNING,SAFE,False,True,19.13,52.26
675,2026-03-29 22:26:58.443,person-WARNING,WARNING,SAFE,False,True,20.44,48.92
676,2026-03-29 22:26:58.465,person-WARNING,WARNING,SAFE,False,True,20.49,48.8
677,2026-03-29 22:26:58.486,person-WARNING,WARNING,SAFE,False,True,19.57,51.1
678,2026-03-29 22:26:58.508,person-WARNING,WARNING,SAFE,False,True,20.83,48.01
679,2026-03-29 22:26:58.531,person-WARNING,WARNING,SAFE,False,True,22.92,43.64
680,2026-03-29 22:26:58.556,person-WARNING,WARNING,SAFE,False,True,23.28,42.96
681,2026-03-29 22:26:58.583,person-WARNING,WARNING,SAFE,False,True,25.96,38.52
682,2026-03-29 22:26:58.606,person-WARNING,WARNING,SAFE,False,True,21.83,45.8
683,2026-03-29 22:26:58.630,person-WARNING,WARNING,SAFE,False,True,22.89,43.69
684,2026-03-29 22:26:58.655,person-WARNING,WARNING,SAFE,False,True,23.86,41.92
685,2026-03-29 22:26:58.681,person-WARNING,WARNING,SAFE,False,True,25.12,39.8
686,2026-03-29 22:26:58.707,person-WARNING,WARNING,SAFE,False,True,25.19,39.7
687,2026-03-29 22:26:58.737,person-WARNING,WARNING,SAFE,False,True,28.66,34.9
688,2026-03-29 22:26:58.766,person-WARNING,WARNING,SAFE,False,True,28.12,35.56
689,2026-03-29 22:26:58.795,person-WARNING,WARNING,SAFE,False,True,27.6,36.24
690,2026-03-29 22:26:58.826,person-WARNING,WARNING,SAFE,False,True,30.35,32.95
691,2026-03-29 22:26:58.859,person-WARNING,WARNING,SAFE,False,True,31.52,31.72
692,2026-03-29 22:26:58.892,person-WARNING,WARNING,SAFE,False,True,31.79,31.46
693,2026-03-29 22:26:58.924,person-WARNING,WARNING,SAFE,False,True,30.8,32.46
694,2026-03-29 22:26:58.956,person-WARNING,WARNING,SAFE,False,True,30.91,32.35
695,2026-03-29 22:26:58.986,person-WARNING,WARNING,SAFE,False,True,28.63,34.93
696,2026-03-29 22:26:59.011,person-WARNING,WARNING,SAFE,False,True,24.24,41.26
697,2026-03-29 22:26:59.037,person-WARNING,WARNING,SAFE,False,True,24.73,40.44
698,2026-03-29 22:26:59.062,person-WARNING,WARNING,SAFE,False,True,23.38,42.77
699,2026-03-29 22:26:59.086,person-WARNING,WARNING,SAFE,False,True,23.66,42.26
700,2026-03-29 22:26:59.111,person-WARNING,WARNING,SAFE,False,True,23.55,42.46
701,2026-03-29 22:26:59.135,person-WARNING,WARNING,SAFE,False,True,22.83,43.79
702,2026-03-29 22:26:59.162,person-WARNING,WARNING,SAFE,False,True,26.02,38.43
703,2026-03-29 22:26:59.191,person-WARNING,WARNING,SAFE,False,True,28.4,35.21
704,2026-03-29 22:26:59.223,person-WARNING,WARNING,SAFE,False,True,30.05,33.27
705,2026-03-29 22:26:59.256,person-WARNING,WARNING,SAFE,False,True,32.07,31.18
706,2026-03-29 22:26:59.285,person-WARNING,WARNING,SAFE,False,True,27.95,35.78
707,2026-03-29 22:26:59.316,person-WARNING,WARNING,SAFE,False,True,29.64,33.73
708,2026-03-29 22:26:59.379,person-SAFE,SAFE,SAFE,False,True,62.0,16.13
709,2026-03-29 22:26:59.420,person-SAFE,SAFE,SAFE,False,True,34.36,29.1
710,2026-03-29 22:26:59.459,person-SAFE,SAFE,SAFE,False,True,36.01,27.77
711,2026-03-29 22:26:59.495,person-SAFE,SAFE,SAFE,False,True,34.92,28.64
712,2026-03-29 22:26:59.531,person-SAFE,SAFE,SAFE,False,True,35.2,28.41
713,2026-03-29 22:26:59.566,person-SAFE,SAFE,SAFE,False,True,33.03,30.27
714,2026-03-29 22:26:59.599,person-SAFE,SAFE,SAFE,False,True,32.9,30.4
715,2026-03-29 22:26:59.633,person-SAFE,SAFE,SAFE,False,True,32.68,30.6
716,2026-03-29 22:26:59.667,person-SAFE,SAFE,SAFE,False,True,32.36,30.9
717,2026-03-29 22:26:59.700,person-SAFE,SAFE,SAFE,False,True,32.45,30.81
718,2026-03-29 22:26:59.733,person-SAFE,SAFE,SAFE,False,True,32.15,31.1
719,2026-03-29 22:26:59.752,person-SAFE,SAFE,SAFE,False,True,17.33,57.69
720,2026-03-29 22:26:59.769,person-SAFE,SAFE,SAFE,False,True,16.98,58.89
721,2026-03-29 22:26:59.788,person-SAFE,SAFE,SAFE,False,True,17.53,57.05
722,2026-03-29 22:26:59.807,person-SAFE,SAFE,SAFE,False,True,18.4,54.35
723,2026-03-29 22:26:59.828,person-SAFE,SAFE,SAFE,False,True,19.56,51.11
724,2026-03-29 22:26:59.848,person-SAFE,SAFE,SAFE,False,True,19.05,52.5
725,2026-03-29 22:26:59.867,person-SAFE,SAFE,SAFE,False,True,18.23,54.86
726,2026-03-29 22:26:59.887,person-SAFE,SAFE,SAFE,False,True,19.12,52.31
727,2026-03-29 22:26:59.909,person-SAFE,SAFE,SAFE,False,True,19.87,50.31
728,2026-03-29 22:26:59.930,person-SAFE,SAFE,SAFE,False,True,19.93,50.17
729,2026-03-29 22:26:59.951,person-SAFE,SAFE,SAFE,False,True,19.92,50.21
730,2026-03-29 22:26:59.972,person-SAFE,SAFE,SAFE,False,True,20.43,48.94
731,2026-03-29 22:26:59.996,person-SAFE,SAFE,SAFE,False,True,22.87,43.73
732,2026-03-29 22:27:00.020,person-SAFE,SAFE,SAFE,False,True,22.95,43.57
733,2026-03-29 22:27:00.044,person-SAFE,SAFE,SAFE,False,True,22.73,43.99
734,2026-03-29 22:27:00.071,person-SAFE,SAFE,SAFE,False,True,25.21,39.67
735,2026-03-29 22:27:00.098,person-SAFE,SAFE,SAFE,False,True,26.04,38.4
736,2026-03-29 22:27:00.129,person-SAFE,SAFE,SAFE,False,True,30.15,33.17
737,2026-03-29 22:27:00.162,person-SAFE,SAFE,SAFE,False,True,30.96,32.3
738,2026-03-29 22:27:00.195,person-SAFE,SAFE,SAFE,False,True,31.89,31.36
739,2026-03-29 22:27:00.228,person-SAFE,SAFE,SAFE,False,True,32.42,30.85
740,2026-03-29 22:27:00.262,person-SAFE,SAFE,SAFE,False,True,32.86,30.43
741,2026-03-29 22:27:00.296,person-SAFE,SAFE,SAFE,False,True,32.58,30.7
742,2026-03-29 22:27:00.330,person-SAFE,SAFE,SAFE,False,True,32.59,30.69
743,2026-03-29 22:27:00.405,person-SAFE,SAFE,SAFE,False,True,73.76,13.56
744,2026-03-29 22:27:00.450,person-SAFE,SAFE,SAFE,False,True,40.47,24.71
745,2026-03-29 22:27:00.498,person-SAFE,SAFE,SAFE,False,True,46.78,21.38
746,2026-03-29 22:27:00.541,person-SAFE,SAFE,SAFE,False,True,40.43,24.73
747,2026-03-29 22:27:00.578,person-SAFE,SAFE,SAFE,False,True,36.71,27.24
748,2026-03-29 22:27:00.615,person-SAFE,SAFE,SAFE,False,True,35.21,28.4
749,2026-03-29 22:27:00.648,person-SAFE,SAFE,SAFE,False,True,32.44,30.83
750,2026-03-29 22:27:00.682,person-SAFE,SAFE,SAFE,False,True,32.13,31.12
751,2026-03-29 22:27:00.714,person-SAFE,SAFE,SAFE,False,True,30.92,32.34
752,2026-03-29 22:27:00.748,person-SAFE,SAFE,SAFE,False,True,32.87,30.42
753,2026-03-29 22:27:00.766,person-SAFE,SAFE,SAFE,False,True,17.19,58.16
754,2026-03-29 22:27:00.784,person-SAFE,SAFE,SAFE,False,True,17.19,58.18
755,2026-03-29 22:27:00.803,person-SAFE,SAFE,SAFE,False,True,17.5,57.15
756,2026-03-29 22:27:00.821,person-SAFE,SAFE,SAFE,False,True,17.76,56.31
757,2026-03-29 22:27:00.840,person-SAFE,SAFE,SAFE,False,True,18.08,55.3
758,2026-03-29 22:27:00.860,person-SAFE,SAFE,SAFE,False,True,18.73,53.38
759,2026-03-29 22:27:00.879,person-SAFE,SAFE,SAFE,False,True,18.4,54.36
760,2026-03-29 22:27:00.898,person-SAFE,SAFE,SAFE,False,True,18.06,55.37
761,2026-03-29 22:27:00.919,person-SAFE,SAFE,SAFE,False,True,19.4,51.54
762,2026-03-29 22:27:00.939,person-SAFE,SAFE,SAFE,False,True,19.16,52.18
763,2026-03-29 22:27:00.959,person-SAFE,SAFE,SAFE,False,True,19.47,51.37
764,2026-03-29 22:27:00.980,person-SAFE,SAFE,SAFE,False,True,19.78,50.55
765,2026-03-29 22:27:01.000,person-SAFE,SAFE,SAFE,False,True,19.29,51.83
766,2026-03-29 22:27:01.023,person-SAFE,SAFE,SAFE,False,True,21.21,47.15
767,2026-03-29 22:27:01.046,person-SAFE,SAFE,SAFE,False,True,22.09,45.28
768,2026-03-29 22:27:01.069,person-SAFE,SAFE,SAFE,False,True,22.46,44.52
769,2026-03-29 22:27:01.096,person-SAFE,SAFE,SAFE,False,True,26.15,38.24
770,2026-03-29 22:27:01.125,person-SAFE,SAFE,SAFE,False,True,27.94,35.79
771,2026-03-29 22:27:01.156,person-SAFE,SAFE,SAFE,False,True,29.76,33.6
772,2026-03-29 22:27:01.185,person-SAFE,SAFE,SAFE,False,True,27.31,36.62
773,2026-03-29 22:27:01.202,person-SAFE,SAFE,SAFE,False,True,16.92,59.11
774,2026-03-29 22:27:01.221,person-SAFE,SAFE,SAFE,False,True,17.36,57.58
775,2026-03-29 22:27:01.239,person-SAFE,SAFE,SAFE,False,True,17.44,57.35
776,2026-03-29 22:27:01.258,person-SAFE,SAFE,SAFE,False,True,17.73,56.4
777,2026-03-29 22:27:01.276,person-SAFE,SAFE,SAFE,False,True,17.61,56.79
778,2026-03-29 22:27:01.296,person-SAFE,SAFE,SAFE,False,True,18.47,54.13
779,2026-03-29 22:27:01.314,person-SAFE,SAFE,SAFE,False,True,17.54,57.0
780,2026-03-29 22:27:01.333,person-SAFE,SAFE,SAFE,False,True,17.7,56.49
781,2026-03-29 22:27:01.355,person-SAFE,SAFE,SAFE,False,True,21.13,47.32
782,2026-03-29 22:27:01.377,person-SAFE,SAFE,SAFE,False,True,21.08,47.44
783,2026-03-29 22:27:01.398,person-SAFE,SAFE,SAFE,False,True,20.35,49.15
784,2026-03-29 22:27:01.421,person-SAFE,SAFE,SAFE,False,True,21.87,45.72
785,2026-03-29 22:27:01.445,person-SAFE,SAFE,SAFE,False,True,23.35,42.82
786,2026-03-29 22:27:01.511,person-SAFE,SAFE,SAFE,False,True,64.63,15.47
787,2026-03-29 22:27:01.550,person-SAFE,SAFE,SAFE,False,True,33.39,29.95
788,2026-03-29 22:27:01.584,person-SAFE,SAFE,SAFE,False,True,30.94,32.32
789,2026-03-29 22:27:01.617,person-SAFE,SAFE,SAFE,False,True,31.74,31.5
790,2026-03-29 22:27:01.649,person-SAFE,SAFE,SAFE,False,True,31.55,31.7
791,2026-03-29 22:27:01.685,person-SAFE,SAFE,SAFE,False,True,34.58,28.92
792,2026-03-29 22:27:01.720,person-SAFE,SAFE,SAFE,False,True,33.92,29.48
793,2026-03-29 22:27:01.750,person-SAFE,SAFE,SAFE,False,True,29.18,34.28
794,2026-03-29 22:27:01.768,person-SAFE,SAFE,SAFE,False,True,17.11,58.44
795,2026-03-29 22:27:01.787,person-SAFE,SAFE,SAFE,False,True,17.71,56.45
796,2026-03-29 22:27:01.806,person-SAFE,SAFE,SAFE,False,True,17.36,57.59
797,2026-03-29 22:27:01.825,person-SAFE,SAFE,SAFE,False,True,17.92,55.79
798,2026-03-29 22:27:01.843,person-SAFE,SAFE,SAFE,False,True,18.03,55.48
799,2026-03-29 22:27:01.862,person-SAFE,SAFE,SAFE,False,True,17.3,57.82
800,2026-03-29 22:27:01.882,person-SAFE,SAFE,SAFE,False,True,19.25,51.94
801,2026-03-29 22:27:01.901,person-SAFE,SAFE,SAFE,False,True,17.9,55.87
802,2026-03-29 22:27:01.921,person-SAFE,SAFE,SAFE,False,True,19.12,52.3
803,2026-03-29 22:27:01.941,person-SAFE,SAFE,SAFE,False,True,19.03,52.55
804,2026-03-29 22:27:01.962,person-SAFE,SAFE,SAFE,False,True,19.35,51.67
805,2026-03-29 22:27:01.982,person-SAFE,SAFE,SAFE,False,True,19.12,52.29
806,2026-03-29 22:27:02.003,person-SAFE,SAFE,SAFE,False,True,19.93,50.16
807,2026-03-29 22:27:02.026,person-SAFE,SAFE,SAFE,False,True,22.78,43.89
808,2026-03-29 22:27:02.049,person-SAFE,SAFE,SAFE,False,True,21.56,46.39
809,2026-03-29 22:27:02.073,person-SAFE,SAFE,SAFE,False,True,23.47,42.61
810,2026-03-29 22:27:02.100,person-SAFE,SAFE,SAFE,False,True,25.3,39.53
811,2026-03-29 22:27:02.125,person-SAFE,SAFE,SAFE,False,True,24.79,40.33
812,2026-03-29 22:27:02.153,person-SAFE,SAFE,SAFE,False,True,27.0,37.04
813,2026-03-29 22:27:02.181,person-SAFE,SAFE,SAFE,False,True,26.85,37.24
814,2026-03-29 22:27:02.215,person-SAFE,SAFE,SAFE,False,True,32.5,30.77
815,2026-03-29 22:27:02.247,person-SAFE,SAFE,SAFE,False,True,31.36,31.89
816,2026-03-29 22:27:02.280,person-WARNING,WARNING,SAFE,False,True,32.12,31.13
817,2026-03-29 22:27:02.313,person-WARNING,WARNING,SAFE,False,True,31.44,31.8
818,2026-03-29 22:27:02.352,person-WARNING,WARNING,SAFE,False,True,38.05,26.28
819,2026-03-29 22:27:02.387,person-WARNING,WARNING,SAFE,False,True,33.39,29.95
820,2026-03-29 22:27:02.409,person-WARNING,WARNING,SAFE,False,True,20.48,48.83
821,2026-03-29 22:27:02.430,person-WARNING,WARNING,SAFE,False,True,20.46,48.88
822,2026-03-29 22:27:02.459,person-WARNING,WARNING,SAFE,False,True,27.33,36.59
823,2026-03-29 22:27:02.513,person-WARNING,WARNING,SAFE,False,True,49.6,20.16
824,2026-03-29 22:27:02.542,person-WARNING,WARNING,SAFE,False,True,25.4,39.36
825,2026-03-29 22:27:02.572,person-WARNING,WARNING,SAFE,False,True,24.19,41.34
826,2026-03-29 22:27:02.595,person-WARNING,WARNING,SAFE,False,True,22.55,44.34
827,2026-03-29 22:27:02.617,person-WARNING,WARNING,SAFE,False,True,20.54,48.69
828,2026-03-29 22:27:02.640,person-WARNING,WARNING,SAFE,False,True,22.11,45.22
829,2026-03-29 22:27:02.664,person-WARNING,WARNING,SAFE,False,True,23.64,42.29
830,2026-03-29 22:27:02.715,person-WARNING,WARNING,SAFE,False,True,49.4,20.24
831,2026-03-29 22:27:02.753,person-WARNING,WARNING,SAFE,False,True,33.51,29.84
832,2026-03-29 22:27:02.787,person-WARNING,WARNING,SAFE,False,True,28.59,34.98
833,2026-03-29 22:27:02.805,person-WARNING,WARNING,SAFE,False,True,17.51,57.1
834,2026-03-29 22:27:02.822,person-WARNING,WARNING,SAFE,False,True,16.57,60.35
835,2026-03-29 22:27:02.840,person-WARNING,WARNING,SAFE,False,True,17.03,58.72
836,2026-03-29 22:27:02.858,person-WARNING,WARNING,SAFE,False,True,16.92,59.08
837,2026-03-29 22:27:02.876,person-WARNING,WARNING,SAFE,False,True,17.28,57.88
838,2026-03-29 22:27:02.896,person-WARNING,WARNING,SAFE,False,True,18.4,54.36
839,2026-03-29 22:27:02.914,person-WARNING,WARNING,SAFE,False,True,17.53,57.04
840,2026-03-29 22:27:02.931,person-WARNING,WARNING,SAFE,False,True,16.62,60.18
841,2026-03-29 22:27:02.951,person-WARNING,WARNING,SAFE,False,True,18.61,53.74
842,2026-03-29 22:27:02.971,person-WARNING,WARNING,SAFE,False,True,19.4,51.54
843,2026-03-29 22:27:02.991,person-WARNING,WARNING,SAFE,False,True,18.97,52.71
844,2026-03-29 22:27:03.012,person-WARNING,WARNING,SAFE,False,True,19.46,51.4
845,2026-03-29 22:27:03.032,person-WARNING,WARNING,SAFE,False,True,19.3,51.82
846,2026-03-29 22:27:03.052,person-WARNING,WARNING,SAFE,False,True,19.27,51.9
847,2026-03-29 22:27:03.074,person-WARNING,WARNING,SAFE,False,True,20.84,47.99
848,2026-03-29 22:27:03.096,person-WARNING,WARNING,SAFE,False,True,21.64,46.21
849,2026-03-29 22:27:03.120,person-WARNING,WARNING,SAFE,False,True,22.22,45.01
850,2026-03-29 22:27:03.144,person-WARNING,WARNING,SAFE,False,True,23.53,42.49
851,2026-03-29 22:27:03.172,person-WARNING,WARNING,SAFE,False,True,26.6,37.6
852,2026-03-29 22:27:03.199,person-WARNING,WARNING,SAFE,False,True,26.63,37.56
853,2026-03-29 22:27:03.227,person-WARNING,WARNING,SAFE,False,True,26.65,37.53
854,2026-03-29 22:27:03.256,person-WARNING,WARNING,SAFE,False,True,27.78,36.0
855,2026-03-29 22:27:03.285,person-WARNING,WARNING,SAFE,False,True,28.24,35.41
856,2026-03-29 22:27:03.313,person-WARNING,WARNING,SAFE,False,True,26.67,37.49
857,2026-03-29 22:27:03.343,person-WARNING,WARNING,SAFE,False,True,28.88,34.62
858,2026-03-29 22:27:03.373,person-WARNING,WARNING,SAFE,False,True,29.0,34.49
859,2026-03-29 22:27:03.405,person-WARNING,WARNING,SAFE,False,True,30.95,32.31
860,2026-03-29 22:27:03.431,person-WARNING,WARNING,SAFE,False,True,25.49,39.22
861,2026-03-29 22:27:03.459,person-WARNING,WARNING,SAFE,False,True,26.67,37.49
862,2026-03-29 22:27:03.487,person-WARNING,WARNING,SAFE,False,True,27.57,36.27
863,2026-03-29 22:27:03.515,person-WARNING,WARNING,SAFE,False,True,26.38,37.9
864,2026-03-29 22:27:03.549,person-WARNING,WARNING,SAFE,False,True,32.7,30.58
865,2026-03-29 22:27:03.581,person-WARNING,WARNING,SAFE,False,True,31.56,31.68
